,key_0,Unnamed: 0,product_id,final_list,product_color_id,attribute_name,attribute_value,no,yes
4021,96508,114244,01E5ZWEXWHGHZRFVVMA57Z2XR1,"['gemini', 'link', 'stripe', 'puff', 'sleeve', 'top', 'cropped', 'v-neck', 'blouse', 'made', 'cotton', 'jacquard', 'tory', 'signature', 'blue-and', 'white', 'stripe', 'go', 'beautifully', 'sunny', 'weekend', 'glow', 'Tory', 'Burch']",01E5ZWEXX1AY7SM1HPH00AHX7Y,dry_clean_only,yes,0,1
4163,104458,123940,01E5ZWFVG08XMJZA4F5BD4JMBQ,"['sculpt', 'harlow', 'high', 'waist', 'skinny', 'jean', 'high-waist', 'skinny', 'jean', 'sculpt', 'figure', 'top', 'bottom', 'create', 'svelte', 'silhouette', 'Citizens', 'Of', 'Humanity']",01E5ZWFVGM435FXTY158WB9KQV,dry_clean_only,no,1,0
2147,60978,71197,01E5ZWGXJKB5VF08HPZG2GWAHB,"['le', 'high', 'raw', 'hem', 'ankle', 'skinny', 'jean', 'start', 'flattering', 'high', 'waist', 'finish', 'raw-cut', 'hem', 'feel', 'like', 'perfect', 'pair', 'premium', 'denim', 'jean', 'Frame']",01E5ZWGXK5WEA0W6A248J6079H,dry_clean_only,no,1,0
4054,101412,119976,01E5ZWH74CNG1G1T4A1CRJ2MWA,"['cap', 'sleeve', 'lace', 'sheath', 'dress', 'airy', 'waistline', 'cutout', 'catch', 'eye', 'irresistibly', 'sweet', 'sheath', 'blanketed', 'lovely', 'allover', 'lace', 'Sam', 'Edelman']",01E5ZWH751A4BCEX2FKCSV6GGF,dry_clean_only,yes,0,1
4024,96890,114704,01E5ZWHCGTMF7NHP57VJW0SF3K,"['leather', 'trim', 'linen', 'midi', 'dress', 'keep', 'impeccable', 'cool', 'warm', 'day', 'pleated', 'linen', 'dress', 'refined', 'epaulet', 'lambskin', 'trim', 'rich', 'goldtone', 'hardware', 'including', 'logo', 'buckle', 'Tory', 'Burch']",01E5ZWHCKESRH429Z9VQSK52A2,dry_clean_only,yes,0,1
3209,79414,93474,01E5ZWHZYG9PZ5Q584CPSBV3ZB,"['nadia', 'crop', 'straight', 'leg', 'jean', 'slim-fitting', 'cropped', 'jean', 'crafted', 'japanese', 'denim', 'signature', 'contoured', 'waistband', 'comfortable', 'stay-put', 'fit', ""L'Agence""]",01E5ZWHZZ6EREYDE6EK2VXW15X,dry_clean_only,no,1,0
4171,104572,124104,01E5ZWJR0B421C3REYA31PHTDN,"['rocket', 'high', 'waist', 'skinny', 'jean', 'svelte', 'high-rise', 'jean', 'ready', 'weekend', 'light-blue', 'wash', 'accented', 'whiskering', 'hand', 'sanding', 'Citizens', 'Of', 'Humanity']",01E5ZWJR23QVAVPBK95YJFMQ6C,dry_clean_only,no,1,0
4063,101775,120429,01E5ZWK6PS4BBEN3JGCR522ZEB,"['elodie', 'pleated', 'silk', 'midi', 'dress', 'pale-blue', 'silk', 'gathered', 'crinkly', 'pleat', 'give', 'graceful', 'movement', 'tactile', 'appeal', 'plunging', 'a-line', 'dress', 'Ulla', 'Johnson']",01E5ZWKCYME8RFYF9CD27QZHRP,dry_clean_only,yes,0,1
4141,104161,123503,01E5ZWKBKDM5NBY4DHG920Q2S7,"['rocket', 'high', 'waist', 'ankle', 'skinny', 'jean', 'flattering', 'skinny', 'create', 'polished', 'look', 'crisp', 'white', 'wash', 'easily', 'transition', 'weekday', 'weekend', 'styling', 'Citizens', 'Of', 'Humanity']",01E5ZWKBKZCE33J4K8P6Z98HP3,dry_clean_only,no,1,0
4068,101834,120509,01E5ZWKT58YRDC8FXAVPFPBEPJ,"['florence', 'ruffle', 'trim', 'silk', 'midi', 'dress', 'fluttery', 'ruffled', 'trail', 'give', 'bustier-like', 'structure', 'softly', 'ruched', 'bodice', 'ethereal', 'silk', 'midi', 'dress', 'Ulla', 'Johnson']",01E5ZWKT5V6Z0JP0P6W85NG76T,dry_clean_only,yes,0,1
1565,47389,54933,01E5ZWN164D3QJCF32MJBA9ZSZ,"['floral', 'print', 'smocked', 'minidress', 'puff', 'sleeve', 'ruffled', 'trim', 'add', 'sweet', 'style', 'floral', 'minidress', 'smocked', 'bodice', 'closer', 'fit', 'Sea']",01E5ZWN16PSBCF524WBAND5YQD,dry_clean_only,yes,0,1
2156,61105,71379,01E5ZWPVX7C8B447MQMRTXDGJF,"['high', 'low', 'cashmere', 'sweater', 'long', 'loose', 'cozy', 'supersoft', 'sweater', 'knit', 'sustainable', 'cashmere', 'yarn', 're-spun', 'vintage', 'garment', 'factory', 'scrap', 'northern', 'italy', 'Frame']",01E5ZWPVXS6W8HM5PV0JSC60VY,dry_clean_only,yes,0,1
4067,101814,120484,01E5ZWQFQMCGD4MGQDM1NFBWBB,"['lucinda', 'metallic', 'stripe', 'silk', 'blend', 'blouse', 'tinsel-like', 'stripe', 'bring', 'festive', 'flair', 'silky', 'top', 'trimmed', 'trailing', 'ruffle', 'pretty', 'smocked', 'cuff', 'Ulla', 'Johnson']",01E5ZWQFR6D8BC1WW8D9YVG52P,dry_clean_only,yes,0,1
2748,72108,84509,01E5ZWV4NJSVHPNAJ0Y2MYJH9B,"['coin', 'pocket', 'stretch', 'cotton', 'bermuda', 'short', 'smarten', 'summery-day', 'look', 'slimly', 'tailored', 'stretch', 'cotton', 'walking', 'short', 'reach', 'regular', 'Vince']",01E5ZWV4Q6R1V2SVP4035KF16M,dry_clean_only,no,1,0
3424,83216,98235,01E5ZWVEDB20AAAF2X5MF1BC01,"['kala', 'leopard', 'puffer', 'coat', 'covered', 'chic', 'leopard', 'spot', 'chilly-day', 'puffer', 'keep', 'perfectly', 'warm', 'oh', 'cool', 'time', 'Allsaints']",01E5ZWVEDZ81P0DQRRDEVZRRDK,dry_clean_only,yes,0,1
1505,44592,51674,01E5ZWWZG54Q290WNC1D2D92EV,"['cicely', 'pintuck', 'linen', 'blend', 'maxi', 'dress', 'pintucked', 'detail', 'create', 'flattering', 'empire', 'waist', 'ruffled', 'accent', 'fresh', 'maxi', 'dress', 'sewn', 'crisp', 'linen', 'blend', 'finished', 'pocket', 'A.L.C.']",01E5ZWWZGPRTZTR50D6A1T7YPR,dry_clean_only,yes,0,1
2861,74176,86975,01E5ZWZ94RK4KM5PT72S47KK0C,"['button', 'detail', 'cotton', 'poplin', 'top', 'need', 'polished', 'work-to', 'weekend', 'top', 'shell', 'crisp', 'button', 'detail', 'slightly', 'dropped', 'back', 'hem', 'easy', 'choice', 'J.Crew']",01E5ZWZ95D1JRMD8PP0M8K369X,dry_clean_only,no,1,0
3961,93281,110447,01E5ZX1HYSGPZ393BBGGDHHXTB,"['army', 'short', 'brand', 'vintage-inspired', 'army', 'fatigue', 'shortened', 'warmer', 'weather', 'boho', 'tasseled', 'belt', 'detailing', 'waist', 'The', 'Great.']",01E5ZX1HZD2WXMFBEA8GA12PBG,dry_clean_only,no,1,0
4166,104511,124017,01E5ZX3PBJ9679Y8E8Y23J58G2,"['rocket', 'crop', 'skinny', 'jean', 'premium', 'denim', 'made', 'organic', 'cotton', 'washed', 'perfect', 'dusky', 'grey', 'cropped', 'skinny', 'jean', 'wear', 'regular', 'Citizens', 'Of', 'Humanity']",01E5ZX3PC32MEAX19BQW3P984Q,dry_clean_only,no,1,0
1646,50409,58523,01E5ZX7TFSYJRZW2HKKKYNENSW,"['urban', 'moto', 'sweatpants', 'pintucked', 'detailing', 'zippered', 'front', 'pocket', 'detail', 'comfy', 'lounge-ready', 'sweatpants', 'fitted', 'silhouette', 'Alo']",01E5ZX7TJEEMHCYQ5KWH9RTMA0,dry_clean_only,no,1,0
4111,103734,122869,01E5ZX7Z5PFHW83D4XFN492JK8,"['mankind', 'high', 'waist', 'skinny', 'jean', 'stay', 'fierce', 'essential', 'high-rise', 'skinny', 'cut', 'premium', 'denim', 'dark', 'blue', 'wash', 'light', 'fading', 'whiskering', '7', 'For', 'All', 'Mankind®']",01E5ZX7Z67XQ1DTC7V4PTNBY0F,dry_clean_only,no,1,0
3000,76247,89455,01E5ZX91EHF6W52B4B9GHEVJMC,"['toothpick', 'high', 'rise', 'jean', 'toothpick', 'jean', 'feature', 'higher', 'rise', 'nipped', 'waist', 'great', 'stretch', 'giving', 'leg', 'mile', 'even', 'without', 'heel', 'J.Crew']",01E5ZX91F4ZNCD49TQB0N3FA9B,dry_clean_only,no,1,0
1524,45858,53135,01E5ZX96DT61XTDZB29YHEARG6,"['classic', 'kick', 'graphic', 'tee', 'done', 'delivers', 'one-two', 'punch', 'comfort', 'confidence', 'cotton', 'tee', 'featuring', 'comic-style', 'graphic', 'butt-kicking', 'boxer', 'Re/Done']",01E5ZX96EBWF0YX8RD88WWG5WX,dry_clean_only,no,1,0
4164,104485,123979,01E5ZX9B75WCAMMJQZ7VR016QC,"['flavie', 'high', 'waist', 'trouser', 'jean', 'wide', 'leg', 'roomier', 'fit', 'lend', 'laid-back', 'goodness', 'trouser', 'jean', 'cut', 'nonstretch', 'organic-cotton', 'denim', 'Citizens', 'Of', 'Humanity']",01E5ZX9B7Q1D4XVGRMSD99CMJ7,dry_clean_only,no,1,0
2245,62866,73594,01E5ZX9G6FDBT3FBBPDXCJ3TV7,"['leopard', 'print', 'long', 'sleeve', 'poplin', 'midi', 'dress', 'sporty', 'mock-neck', 'bodice', 'join', 'graceful', 'a-line', 'midi', 'skirt', 'chic', 'cotton-poplin', 'dress', 'peppered', 'big-cat', 'spot', 'Ganni']",01E5ZX9G71PR8NN2JTC8YF47GA,dry_clean_only,no,1,0
1533,45997,53299,01E5ZXA8KGQS4SZXWDBT8TKTPS,"['tailored', 'silk', 'blouse', 'done', 'brings', 'sophistication', 'today', 'polka', 'dot', 'jacquard', 'blouse', 'shaped', 'puffy', 'padded', 'shoulder', 'reminiscent', 'era', 'Re/Done']",01E5ZXA8M3SMKE8VFKDWNNWDCP,dry_clean_only,yes,0,1
3012,76485,89750,01E5ZXBYX6RWRZ756PP548DRFS,"['insider', 'plaid', 'crop', 'pant', 'bold', 'stripe', 'run', 'side', 'classic', 'plaid', 'pant', 'updated', 'cropped', 'length', 'gently', 'flared', 'hem', 'Mother']",01E5ZXBYXSH5RSNK370H0YWNKS,dry_clean_only,no,1,0
4052,101152,119670,01E5ZXCCWA30972C491357Q6AX,"['sparkle', 'long', 'sleeve', 'faux', 'wrap', 'dress', 'showered', 'stardust', 'belted', 'waist', 'festive', 'dress', 'ready', 'hit', 'cocktail-party', 'circuit', 'Sam', 'Edelman']",01E5ZXCCZ3RFCPXACVV5WVBX31,dry_clean_only,yes,0,1
4159,104416,123882,01E5ZXDXPJ2RJK5XY6CDC5Z5M7,"['liya', 'high', 'waist', 'nonstretch', 'organic', 'cotton', 'boyfriend', 'jean', 'pure', 'italian', 'organic', 'cotton', 'softens', 'faded-to', 'perfection', 'jean', 'cut', 'comfy', 'high', 'waist', 'loose', 'laid-back', 'fit', 'Citizens', 'Of', 'Humanity']",01E5ZXDXQ5H43KEB0HHT7Y2GET,dry_clean_only,no,1,0
3213,79473,93556,01E5ZXG21X0XF1TZKY95R47Y3J,"['margot', 'acid', 'wash', 'crop', 'skinny', 'jean', 'super-light', 'acid', 'wash', 'brings', 'cool', 'vibe', 'mid-rise', 'skinny', 'topped', 'signature', 'contoured', 'waistband', 'comfortable', 'stay-put', 'fit', ""L'Agence""]",01E5ZXG22GSQZYE9QB8THQZVWY,dry_clean_only,no,1,0
1526,45889,53169,01E5ZXG6YBEHZWSTVFHNFYT03P,"['plaid', 'wool', 'blend', 'crop', 'flare', 'trouser', 'introducing', 'suiting', 'first', 'time', 'done', 'based', 'cropped', 'flare', 'trouser', 'vintage', 'pair', 'handmade', 'italy', 'Re/Done']",01E5ZXG6YYSKK5DKB4YRZZWETD,dry_clean_only,yes,0,1
1496,44456,51493,01E5ZXJ6G03R7177X723CT04W0,"['minelli', 'silk', 'sleeveless', 'top', 'painterly', 'brush', 'color', 'convey', 'flutter', 'butterfly', 'wing', 'fan', 'across', 'soft', 'silk', 'top', 'skin-baring', 'sleeveless', 'cut', 'plunging', 'keyhole', 'A.L.C.']",01E5ZXJ6GHVCJDNBMP8EJHREJ3,dry_clean_only,yes,0,1
3965,93337,110517,01E5ZXKQDECBQNRYVHX75RQ7Y6,"['lyric', 'pintuck', 'cotton', 'blend', 'blouse', 'meticulous', 'pintucks', 'bring', 'texture', 'gentle', 'volume', 'light', 'blouse', 'laddered-lace', 'inset', 'billowy', 'bracelet', 'sleeve', 'ruffle', 'collar', 'cuff', 'The', 'Great.']",01E5ZXKQE1SC4ZS2JEEHA1JT8B,dry_clean_only,yes,0,1
2155,61083,71350,01E5ZXMB2FHSJNW3RH9YRV4XDP,"['le', 'high', 'waist', 'flare', 'leg', 'jean', 'on-trend', 'high', 'waist', 'balance', 'flared', 'leg', 'retro-inspired', 'jean', 'cut', 'premium', 'stretch', 'denim', 'whiskered', 'faded', 'just-right', 'hue', 'Frame']",01E5ZXMB33CN9TN86GE2SEKCXA,dry_clean_only,no,1,0
3020,76605,89919,01E5ZXNQGGPKWBQQYFFGWQMT49,"['looker', 'frayed', 'ankle', 'skinny', 'jean', 'cutoff', 'step', 'hem', 'holey', 'knee', 'rock', 'edge', 'cropped', 'skinny', 'jean', 'constructed', 'soft', 'stretch', 'denim', 'logo-engraved', 'hardware', 'Mother']",01E5ZXNQH2P6NP0TF94F9RHRGJ,dry_clean_only,no,1,0
4169,104555,124074,01E5ZXP106REVSZXMYJXCESG3G,"['olivia', 'high', 'waist', 'back', 'seam', 'crop', 'skinny', 'jean', 'standard', 'skinny', 'step', 'serve', 'style', 'center-seamed', 'detail', 'leading', 'way', 'kicky', 'little', 'back', 'slit', 'Citizens', 'Of', 'Humanity']",01E5ZXP10SPH1G4NAZTPNZ6VXY,dry_clean_only,no,1,0
1494,44414,51444,01E5ZXP5H0BTEZT9QD2HRZJ47A,"['lennox', 'high', 'waist', 'cotton', 'linen', 'pant', 'high-rise', 'trouser', 'tailored', 'cool', 'italian', 'cotton-and', 'linen', 'blend', 'make', 'refreshing', 'addition', 'work', 'wardrobe', 'A.L.C.']",01E5ZXP5JCREDC7WJVMWHK5Q40,dry_clean_only,yes,0,1
3018,76579,89882,01E5ZXV234VV9DKAQ6P36YMHXS,"['pixie', 'fray', 'ankle', 'skinny', 'jean', 'row', 'button', 'shine', 'high', 'waist', 'stretch-denim', 'jean', 'done', 'raw', 'hem', 'right', 'amount', 'sanding', 'whiskering', 'Mother']",01E5ZXV23NM4FRBAE7PNY30ASF,dry_clean_only,no,1,0
1525,45873,53152,01E5ZXWJKJQ1AQFSQY3N1FT5WG,"['rib', 'bodysuit', 'retro-inspired', 'yet', 'current', 'stretchy', 'ribbed', 'bodysuit', 'based', 'slim-fitting', 'clothing', 'gained', 'popularity', 'Re/Done']",01E5ZXWJMFQSP334CHF694K18R,dry_clean_only,no,1,0
2995,76170,89351,01E5ZXX1C3GJEZHJFV8261G6CZ,"['stripe', 'knit', 'wrap', 'top', 'super-flattering', 'wrap', 'top', 'perfect', 'companion', 'denim', 'crafted', 'soft', 'perennially', 'comfortable', 'knit', 'J.Crew']",01E5ZXX1F9ZQ1X96DGBR2NYQDC,dry_clean_only,no,1,0
1753,52419,60853,01E5ZY4ZCWT56GXV0GJ81NYYP3,"['andira', 'slim', 'utility', 'pant', 'pant', 'make', 'part', 'weekend', 'uniform', 'feature', 'flattering', 'high-waisted', 'cut', 'soft', 'stretch', 'twill', 'oversized', 'patch', 'pocket', 'front', 'Joie']",01E5ZY4ZDK9VB0E7MJZND9D5ZX,dry_clean_only,no,1,0
4041,100503,118893,01E5ZY6GAAAK67R3A6DT18ZNX2,"['bow', 'back', 'lace', 'sheath', 'dress', 'cocktail', 'lbd', 'corded', 'floral', 'lace', 'turn', 'romance', 'date', 'night', 'lavish', 'bow', 'tethering', 'cutout', 'back', 'Sam', 'Edelman']",01E5ZY6GD5FXA103N9DZVYDMHH,dry_clean_only,yes,0,1
4127,103967,123222,01E5ZY7K60P0YDTDDMVK1ZY57F,"['slim', 'illusion', 'high', 'waist', 'ankle', 'skinny', 'jean', 'flaunt', 'high-rise', 'skinny', 'made', 'contouring', 'stretch', 'denim', 'creates', 'slimming', 'effect', 'accentuating', 'best', 'asset', '7', 'For', 'All', 'Mankind®']",01E5ZY7K6J59D3MQ4NHNQYDSE2,dry_clean_only,no,1,0
2735,71891,84258,01E5ZY7Q91G5RC3FGDKFJ5J2TJ,"['fine', 'stripe', 'cotton', 'silk', 'blouse', 'essence', 'staple', 'piece', 'frequent', 'wear', 'classic', 'striped', 'shirt', 'made', 'luxe', 'blend', 'cotton', 'silk', 'stylish', 'smart', 'Vince']",01E5ZY7QBXDR45YC0P0KBA6GVD,dry_clean_only,no,1,0
2746,72074,84472,01E5ZY7W7DHRYSGVG50BHJ8CC5,"['stripe', 'split', 'neck', 'blouse', 'crinkled', 'fabric', 'slimmest', 'stripe', 'play', 'nicely', 'relaxed', 'fit', 'wear-anywhere', 'top', 'cut', 'breezy', 'lightweight', 'fabric', 'Vince']",01E5ZY7W88X29MKVJBTB00RP57,dry_clean_only,yes,0,1
4168,104531,124049,01E5ZY985WQBCCPRM31GE7TYVE,"['kayla', 'white', 'cotton', 'shirt', 'deciding', 'venti', 'grande', 'hard', 'choosing', 'start', 'outfit', 'crisp', 'white', 'cotton', 'blouse', 'always', 'easy', 'choice', 'Citizens', 'Of', 'Humanity']",01E5ZY986NK6MXRNF4KMQZ0604,dry_clean_only,yes,0,1
1549,46539,53940,01E5ZY9D04W6WXGZGW9EC0ENJN,"['bolt', 'crop', 'sweatshirt', 'signature', 'bolt', 'embroidery', 'colorful', 'side', 'stripe', 'jolt', 'hand-sewn', 'sweatshirt', 'undergoes', 'intense', 'breaking-down', 'process', 'give', 'vintage', 'feel', 'Aviator', 'Nation']",01E5ZY9D2RKYABKBCTAPFG3P6S,dry_clean_only,no,1,0
2510,67360,78820,01E5ZYA0PFB7QNNHPJM4RT93Z0,"['ant', 'shoulder', 'crop', 'top', 'made', 'entirely', 'recycled', 'nylon', 'cropped', 'off-the', 'shoulder', 'top', 'let', 'catch', 'every', 'breeze', 'temp', 'start', 'climb', 'Staud']",01E5ZYA0Q4QW235AYE2D4QKVVA,dry_clean_only,no,1,0
4108,103694,122808,01E5ZYBHENAC3SSNJX6V33SQM6,"['high', 'waist', 'destroyed', 'hem', 'kick', 'crop', 'slim', 'jean', 'savage', 'hem', 'amp', 'authenticity', 'kick-cropped', 'premium-denim', 'jean', 'perfect', 'worn-in', 'fade', '7', 'For', 'All', 'Mankind®']",01E5ZYBHHFETF4Y4M27BRN2DAZ,dry_clean_only,no,1,0
4172,104582,124118,01E5ZYC01RR5YBB9MSQ1DKVVBN,"['emannuelle', 'slim', 'bootcut', 'jean', 'Citizens', 'Of', 'Humanity']",01E5ZYC036QRRA9HVSD22XJN6W,dry_clean_only,no,1,0
1541,46422,53791,01E5ZYC4ZSZWDG441VNYTZBP63,"['bolt', 'crop', 'tee', 'bolt', 'print', 'strike', 'cropped', 'tee', 'designed', 'vintage', 'feel', 'love', 'broken', 'day', 'one', 'wearing', 'Aviator', 'Nation']",01E5ZYCH9J3MDDV5DPFD72YZBF,dry_clean_only,no,1,0
4070,101930,120631,01E5ZYE9MKJMN72FPSZF674EN0,"['wren', 'floral', 'long', 'sleeve', 'denim', 'dress', 'stretch', 'denim', 'structured', 'robust', 'seam', 'give', 'floral', 'puff-shoulder', 'dress', 'rugged', 'attitude', 'Ulla', 'Johnson']",01E5ZYE9N6QT2EYFHMJDV69PQJ,dry_clean_only,no,1,0
2512,67468,78952,01E5ZYF1VHQDGH88RWCSRZYH14,"['brae', 'tiger', 'stripe', 'long', 'sleeve', 'midi', 'dress', 'fierce', 'enough', 'turn', 'head', 'event', 'tiger-striped', 'midi', 'dress', 'slight', 'sheen', 'practically', 'glide', 'figure', 'Staud']",01E5ZYF1W375W3NSCW5T1QK1GR,dry_clean_only,yes,0,1
2672,70904,83062,01E5ZYHMTKC1VWNNZ4N3GJN7QG,"['pima', 'cotton', 'v-neck', 'top', 'essence', 'staple', 'piece', 'frequent', 'wear', 'classic', 'v-neck', 'top', 'made', 'extra-soft', 'pima', 'cotton', 'stylish', 'smart', 'Vince']",01E5ZYHS8ASKMZHJKTMKHAFH4D,dry_clean_only,no,1,0
4131,104020,123297,01E5ZYHSY6TT8P0H657TS8NTWH,"['high', 'waist', 'ankle', 'skinny', 'jean', 'subtle', 'distressing', 'intensifies', 'lived-in', 'appeal', 'skinny', 'high-waist', 'jean', 'fashioned', 'right', 'amount', 'stretch', '7', 'For', 'All', 'Mankind®']",01E5ZYHT1EJ7Y2WBS9EDNMKKJ9,dry_clean_only,no,1,0
2536,68159,79802,01E5ZYMCYV61XC1Q9RJK1P9EHK,"['breton', 'stripe', 'turtleneck', 'cashmere', 'sweater', 'classic', 'stripe', 'pattern', 'animates', 'turtleneck', 'sweater', 'knit', 'pure', 'cashmere', 'casually', 'luxe', 'look', 'Vince']",01E5ZYMCZD2CH76ENGAEB9E5NF,dry_clean_only,yes,0,1
4071,101962,120679,01E5ZYNRQ4VB588485GP8Q9F7C,"['omaira', 'long', 'sleeve', 'minidress', 'intricate', 'embroidery', 'sun-bleached', 'tone', 'detailing', 'flouncy', 'blouson', 'dress', 'take', 'inspiration', 'panamanian', 'mola', 'textile', 'Ulla', 'Johnson']",01E5ZYNRQQ2XMMRTT8HM3N0WQ1,dry_clean_only,yes,0,1
1581,48526,56247,01E5ZYPP30Y93PZCNB3GP638QT,"['scott', 'belted', 'stretch', 'cotton', 'crop', 'pant', 'oversized', 'pocket', 'articulated', 'seam', 'bring', 'utilitarian', 'vibe', 'stretch-cotton', 'pant', 'styled', 'leather', 'belt', 'cinching', 'ruffled', 'paperbag', 'waist', 'Sea']",01E5ZYPP613Z16S5KDE63W8RV7,dry_clean_only,yes,0,1
3010,76466,89729,01E5ZYQ9T326RGXXM45SHMH5Y3,"['long', 'sleeve', 'eyelet', 'top', 'perfect', 'friday', 'saturday', 'sunday', 'top', 'easy', 'broken-in', 'feel', 'eyelet', 'detail', 'gathered', 'sleeve', 'J.Crew']",01E5ZYQEQSRP041GD329BRRJX9,dry_clean_only,no,1,0
3005,76336,89566,01E5ZYRNJYQQZ5SHG4P6EBN1GY,"['curvy', 'toothpick', 'jean', 'super-skinny', 'ankle', 'jean', 'nail', 'hourglass', 'shape', 'nipped-in', 'high', 'waist', 'expertly', 'placed', 'back', 'pocket', 'make', 'look', 'even', 'better', 'behind', 'J.Crew']",01E5ZYRNNCKDZJ736FV3WEPGJK,dry_clean_only,no,1,0
4118,103844,123037,01E5ZYTNAH354SCJCK9JNEKQ77,"['high', 'waist', 'ankle', 'skinny', 'jean', 'take', 'denim', 'day', 'legs-for', 'day', 'mode', 'sleek', 'skinny', 'done', 'darkest', 'black', '7', 'For', 'All', 'Mankind®']",01E5ZYTNB3DR52ZT6H4D7PM0Z9,dry_clean_only,no,1,0
4106,103665,122769,01E5ZYTZ6SEH5NYJZNSMKF5FVX,"['cutoff', 'short', 'punky', 'cutoff', 'hem', 'accentuate', 'flirty', 'leg-baring', 'silhouette', 'high-waisted', 'short', 'constructed', 'stretch', 'denim', 'incredibly', 'soft', 'touch', '7', 'For', 'All', 'Mankind®']",01E5ZYTZ7CQSGCK7P597X7H3NA,dry_clean_only,no,1,0
2535,68124,79761,01E5ZYVDXD8G9GGAVRGV86Z80H,"['plumeria', 'bloom', 'long', 'sleeve', 'hammered', 'satin', 'dress', 'richly', 'hued', 'flower', 'add', 'intoxicating', 'air', 'hammered', 'satin', 'dress', 'shaped', 'waist', 'slender', 'string', 'belt', 'Vince']",01E5ZYVDY06TTEW484WSJRP7VW,dry_clean_only,yes,0,1
1532,45982,53278,01E5ZYWB4TPRMA3ZNY0GAMWFQF,"['original', 'high', 'waist', 'stovepipe', 'jean', 'nonstretch', 'straight-leg', 'jean', 'cropped', 'fraying', 'hem', 'faded', 'black', 'wash', 'nod', 'done', 'repurposed-vintage', 'root', 'Re/Done']",01E5ZYWB5BDRMKR0T90614D6RF,dry_clean_only,no,1,0
1755,52460,60908,01E5ZYX8DZNEB744EJ2AHQRETP,"['adel', 'floral', 'print', 'long', 'sleeve', 'minidress', 'floral-print', 'frock', 'given', 'shape', 'drawstring', 'waist', 'go', 'heavy', 'pretty', 'detail', 'demure', 'ruffled', 'neckline', 'puffed', 'sleeve', 'lace', 'inset', 'Joie']",01E5ZYX8EKPQJZGWNPG1RTGQXV,dry_clean_only,yes,0,1
4116,103813,122991,01E5ZZ00AZZZ9H2RDNK0NWXC39,"['slim', 'illusion', 'luxe', 'kimmie', 'bootcut', 'jean', 'saturated', 'bright-blue', 'wash', 'refines', 'sleek', 'bootcut', 'jean', 'fit', 'slim', 'thigh', 'kicking', 'gentle', 'flare', 'knee', '7', 'For', 'All', 'Mankind®']",01E5ZZ00BN98YH6DDVS96K44PP,dry_clean_only,no,1,0
3022,76633,89959,01E5ZZ0EZW7DHT38EBE0HV2BW7,"['looker', 'ripped', 'high', 'waist', 'crop', 'skinny', 'jean', 'clean', 'cut', 'touch', 'edge', 'perfectly', 'faded', 'skinny', 'hug', 'figure', 'create', 'svelte', 'profile', 'hip', 'cropped', 'hem', 'Mother']",01E5ZZ0F0J9KEASAAKK05VNY7F,dry_clean_only,no,1,0
4069,101862,120545,01E5ZZ0XGF0PV5PC8TVE9GFPTG,"['abilene', 'ruffle', 'silk', 'dress', 'delicate', 'ruffle', 'frill', 'shirred', 'yoke', 'billowy', 'sleeve', 'waist', 'silk-habotai', 'dress', 'flouncy', 'hem', 'Ulla', 'Johnson']",01E5ZZ0XT413TXVRKMJY833BTT,dry_clean_only,yes,0,1
1540,46197,53535,01E5ZZ1ZT7EM0EN1GE98DVHR8J,"['dyed', 'long', 'sleeve', 't-shirt', 'slim', 'cotton', 't-shirt', 'hand', 'dyed', 'look', 'like', 'cloudy', 'sky', 'Raquel', 'Allegra']",01E5ZZ1ZTWY5G3T0YVG4YAAXSG,dry_clean_only,no,1,0
2149,61004,71239,01E5ZZ2EQBQGT9VE49GMFWAFM4,"['le', 'crop', 'mini', 'bootcut', 'high', 'waist', 'jean', 'frayed', 'hem', 'accentuate', 'bootcut', 'silhouette', 'high-waist', 'jean', 'made', 'comfortable', 'stretch', 'denim', 'Frame']",01E5ZZ2EQWAED3HSV44ND4XG13,dry_clean_only,no,1,0
4128,103973,123232,01E5ZZ6HDGN3PJS8E6S9J8YTZH,"['cigarette', 'trouser', 'bring', 'jolt', 'fun', 'polished', 'look', 'ankle-grazing', 'trouser', 'cut', 'stretch', 'cotton', 'colored', 'fun', 'electric-blue', 'hue', '7', 'For', 'All', 'Mankind®']",01E5ZZ6HE2DZTBA9AVB2HADF22,dry_clean_only,yes,0,1
2174,61447,71805,01E5ZZA1Q5ZJ06Q80SZ3A296J6,"['le', 'scoop', 'stripe', 'organic', 'cotton', 't-shirt', 'cut', 'sustainable', 'ultrasoft', 'organic', 'pima', 'cotton', 'essential', 'scoop-neck', 't-shirt', 'became', 'even', 'must-have', 'Frame']",01E5ZZABHC7TWC2X2JP1MRQX2Y,dry_clean_only,no,1,0
4017,96368,114079,01E5ZZC1P6S7AA9TCTPVVC7X1X,"['leather', 'trim', 'linen', 'pant', 'season-essential', 'pant', 'wide-leg', 'cut', 'cool', 'crisp', 'linen', 'refined', 'tuxedo', 'side', 'stripe', 'snap-on', 'leather', 'belt', 'opulent', 'logo', 'buckle', 'Tory', 'Burch']",01E5ZZC1PSWYH7WC4DXTB9CGQT,dry_clean_only,yes,0,1
